package_id,package_title,package_kind,package_folder,relative_path,sheet_or_table,variable_name,variable_label,inferred_type,non_null_sample_count,sample_values,min_value,max_value,source_file_format,confidence,notes
paper-2020-09,Logistic Curve Models Of CO2 Accumulation,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2020-09-logistic-curve-models-of-co2-accumulation,data/monthly_in_situ_co2_mlo.csv,,-------------------------------------------------------------------------------------------,,mixed_numeric_text,797,"Atmospheric CO2 concentrations (ppm) derived from in situ air measurements | at Mauna Loa, Observatory, Hawaii: Latitude 19.5°N Longitude 155.6°W Elevation 3397m | Source: R. F. Keeling, S. J. Walker, S. C. Piper and A. F. Bollenbacher | Scripps CO2 Program ( http://scrippsco2.ucsd.edu ) | Scripps Institution of Oceanography (SIO)",,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 813 rows."
paper-2020-09,Logistic Curve Models Of CO2 Accumulation,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2020-09-logistic-curve-models-of-co2-accumulation,data/monthly_in_situ_co2_mlo.csv,,column_2,,mixed_numeric_text,758,Animals | Mn | 01 | 02 | 03,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 813 rows."
paper-2020-09,Logistic Curve Models Of CO2 Accumulation,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2020-09-logistic-curve-models-of-co2-accumulation,data/monthly_in_situ_co2_mlo.csv,,column_3,,mixed_numeric_text,759,"and Ecosystems"" | Date | Excel | 21200 | 21231",,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 813 rows."
paper-2020-09,Logistic Curve Models Of CO2 Accumulation,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2020-09-logistic-curve-models-of-co2-accumulation,data/monthly_in_situ_co2_mlo.csv,,column_4,,mixed_numeric_text,758,""" | Date | 1958.0411 | 1958.1260 | 1958.2027",,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 813 rows."
paper-2020-09,Logistic Curve Models Of CO2 Accumulation,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2020-09-logistic-curve-models-of-co2-accumulation,data/monthly_in_situ_co2_mlo.csv,,column_5,,mixed_numeric_text,758,CO2 | [ppm] | -99.99 | 315.70 | 317.45,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 813 rows."
paper-2020-09,Logistic Curve Models Of CO2 Accumulation,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2020-09-logistic-curve-models-of-co2-accumulation,data/monthly_in_situ_co2_mlo.csv,,column_6,,mixed_numeric_text,759,seasonally | adjusted | [ppm] | -99.99 | 314.44,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 813 rows."
paper-2020-09,Logistic Curve Models Of CO2 Accumulation,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2020-09-logistic-curve-models-of-co2-accumulation,data/monthly_in_situ_co2_mlo.csv,,column_7,,mixed_numeric_text,758,fit | [ppm] | -99.99 | 316.18 | 317.29,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 813 rows."
paper-2020-09,Logistic Curve Models Of CO2 Accumulation,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2020-09-logistic-curve-models-of-co2-accumulation,data/monthly_in_situ_co2_mlo.csv,,column_8,,mixed_numeric_text,759,seasonally | adjusted fit | [ppm] | -99.99 | 314.90,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 813 rows."
paper-2020-09,Logistic Curve Models Of CO2 Accumulation,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2020-09-logistic-curve-models-of-co2-accumulation,data/monthly_in_situ_co2_mlo.csv,,column_9,,mixed_numeric_text,759,CO2 | filled | [ppm] | -99.99 | 315.70,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 813 rows."
paper-2020-09,Logistic Curve Models Of CO2 Accumulation,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2020-09-logistic-curve-models-of-co2-accumulation,data/monthly_in_situ_co2_mlo.csv,,column_10,,mixed_numeric_text,759,seasonally | adjusted filled | [ppm] | -99.99 | 314.44,,,csv,medium,"Some headers were missing; generated column_N names. Delimiter `,`; sampled first 813 rows."
